segment_index,segment_state,stage,target_channel,sweep_value,sweep_unit,bias_I,bias_Q,bias_P,pilot_mode,blocks,mag_fI,mag_fQ,mag_fdiff_200,mag_fsum_2200,dc
1,SCAN_I_MATP,matp,i,-7.799997,V,-7.799997,0.000000,0.000000,onboard,10,0.288540900,0.000000000,0.000000000,0.000000000,1.095513821
1,SCAN_I_MATP,matp,i,-7.699997,V,-7.699997,0.000000,0.000000,onboard,10,0.284758866,0.000000000,0.000000000,0.000000000,1.110568881
1,SCAN_I_MATP,matp,i,-7.599997,V,-7.599997,0.000000,0.000000,onboard,10,0.281310797,0.000000000,0.000000000,0.000000000,1.125483036
1,SCAN_I_MATP,matp,i,-7.499997,V,-7.499997,0.000000,0.000000,onboard,10,0.278494954,0.000000000,0.000000000,0.000000000,1.141263127
1,SCAN_I_MATP,matp,i,-7.399997,V,-7.399997,0.000000,0.000000,onboard,10,0.274018914,0.000000000,0.000000000,0.000000000,1.156422973
1,SCAN_I_MATP,matp,i,-7.299997,V,-7.299997,0.000000,0.000000,onboard,10,0.270189047,0.000000000,0.000000000,0.000000000,1.171269894
1,SCAN_I_MATP,matp,i,-7.199997,V,-7.199997,0.000000,0.000000,onboard,10,0.266448557,0.000000000,0.000000000,0.000000000,1.186058879
1,SCAN_I_MATP,matp,i,-7.099998,V,-7.099998,0.000000,0.000000,onboard,10,0.261121213,0.000000000,0.000000000,0.000000000,1.199166656
1,SCAN_I_MATP,matp,i,-6.999998,V,-6.999998,0.000000,0.000000,onboard,10,0.257099301,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-6.899998,V,-6.899998,0.000000,0.000000,onboard,10,0.252603352,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-6.799998,V,-6.799998,0.000000,0.000000,onboard,10,0.246918052,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-6.699998,V,-6.699998,0.000000,0.000000,onboard,10,0.242127627,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-6.599998,V,-6.599998,0.000000,0.000000,onboard,10,0.237244040,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-6.499998,V,-6.499998,0.000000,0.000000,onboard,10,0.231286839,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-6.399998,V,-6.399998,0.000000,0.000000,onboard,10,0.225615859,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-6.299998,V,-6.299998,0.000000,0.000000,onboard,10,0.220342919,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-6.199998,V,-6.199998,0.000000,0.000000,onboard,10,0.214005917,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-6.099998,V,-6.099998,0.000000,0.000000,onboard,10,0.207082659,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.999999,V,-5.999999,0.000000,0.000000,onboard,10,0.200841352,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.899999,V,-5.899999,0.000000,0.000000,onboard,10,0.194695264,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.799999,V,-5.799999,0.000000,0.000000,onboard,10,0.187708735,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.699999,V,-5.699999,0.000000,0.000000,onboard,10,0.180741698,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.599999,V,-5.599999,0.000000,0.000000,onboard,10,0.174003750,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.499999,V,-5.499999,0.000000,0.000000,onboard,10,0.166599005,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.399999,V,-5.399999,0.000000,0.000000,onboard,10,0.159141421,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.299999,V,-5.299999,0.000000,0.000000,onboard,10,0.152190357,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.199999,V,-5.199999,0.000000,0.000000,onboard,10,0.144524008,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.099999,V,-5.099999,0.000000,0.000000,onboard,10,0.136783093,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-5.000000,V,-5.000000,0.000000,0.000000,onboard,10,0.129051298,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.900000,V,-4.900000,0.000000,0.000000,onboard,10,0.120804235,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.800000,V,-4.800000,0.000000,0.000000,onboard,10,0.113022164,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.700000,V,-4.700000,0.000000,0.000000,onboard,10,0.104881249,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.600000,V,-4.600000,0.000000,0.000000,onboard,10,0.096356735,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.500000,V,-4.500000,0.000000,0.000000,onboard,10,0.088108808,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.400000,V,-4.400000,0.000000,0.000000,onboard,10,0.079974733,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.300000,V,-4.300000,0.000000,0.000000,onboard,10,0.071283355,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.200000,V,-4.200000,0.000000,0.000000,onboard,10,0.062785052,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.100000,V,-4.100000,0.000000,0.000000,onboard,10,0.054456294,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-4.000000,V,-4.000000,0.000000,0.000000,onboard,10,0.045565106,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.900001,V,-3.900001,0.000000,0.000000,onboard,10,0.037030607,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.800001,V,-3.800001,0.000000,0.000000,onboard,10,0.028705597,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.700001,V,-3.700001,0.000000,0.000000,onboard,10,0.020065814,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.600001,V,-3.600001,0.000000,0.000000,onboard,10,0.012069405,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.500001,V,-3.500001,0.000000,0.000000,onboard,10,0.006490736,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.400001,V,-3.400001,0.000000,0.000000,onboard,10,0.009784782,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.300001,V,-3.300001,0.000000,0.000000,onboard,10,0.017280878,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.200001,V,-3.200001,0.000000,0.000000,onboard,10,0.025746157,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.100001,V,-3.100001,0.000000,0.000000,onboard,10,0.034466635,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-3.000001,V,-3.000001,0.000000,0.000000,onboard,10,0.043053132,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.900002,V,-2.900002,0.000000,0.000000,onboard,10,0.051724426,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.800002,V,-2.800002,0.000000,0.000000,onboard,10,0.060363889,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.700002,V,-2.700002,0.000000,0.000000,onboard,10,0.068974033,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.600002,V,-2.600002,0.000000,0.000000,onboard,10,0.077821136,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.500002,V,-2.500002,0.000000,0.000000,onboard,10,0.086338624,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.400002,V,-2.400002,0.000000,0.000000,onboard,10,0.094530366,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.300002,V,-2.300002,0.000000,0.000000,onboard,10,0.103192493,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.200002,V,-2.200002,0.000000,0.000000,onboard,10,0.111443415,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.100002,V,-2.100002,0.000000,0.000000,onboard,10,0.119121730,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-2.000002,V,-2.000002,0.000000,0.000000,onboard,10,0.127836600,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.900002,V,-1.900002,0.000000,0.000000,onboard,10,0.135795727,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.800002,V,-1.800002,0.000000,0.000000,onboard,10,0.143063933,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.700002,V,-1.700002,0.000000,0.000000,onboard,10,0.151276916,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.600002,V,-1.600002,0.000000,0.000000,onboard,10,0.159196883,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.500002,V,-1.500002,0.000000,0.000000,onboard,10,0.166302025,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.400002,V,-1.400002,0.000000,0.000000,onboard,10,0.173899591,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.300002,V,-1.300002,0.000000,0.000000,onboard,10,0.181452066,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.200002,V,-1.200002,0.000000,0.000000,onboard,10,0.188313231,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.100002,V,-1.100002,0.000000,0.000000,onboard,10,0.194885403,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-1.000002,V,-1.000002,0.000000,0.000000,onboard,10,0.201705426,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.900002,V,-0.900002,0.000000,0.000000,onboard,10,0.208936691,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.800002,V,-0.800002,0.000000,0.000000,onboard,10,0.214457601,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.700002,V,-0.700002,0.000000,0.000000,onboard,10,0.220565289,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.600002,V,-0.600002,0.000000,0.000000,onboard,10,0.227463633,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.500002,V,-0.500002,0.000000,0.000000,onboard,10,0.232953876,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.400002,V,-0.400002,0.000000,0.000000,onboard,10,0.237876385,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.300002,V,-0.300002,0.000000,0.000000,onboard,10,0.244264051,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.200002,V,-0.200002,0.000000,0.000000,onboard,10,0.248910904,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.100002,V,-0.100002,0.000000,0.000000,onboard,10,0.254231155,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,-0.000002,V,-0.000002,0.000000,0.000000,onboard,10,0.259831637,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,0.099998,V,0.099998,0.000000,0.000000,onboard,10,0.263172537,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,0.199998,V,0.199998,0.000000,0.000000,onboard,10,0.267883480,0.000000000,0.000000000,0.000000000,1.200007439
1,SCAN_I_MATP,matp,i,0.299998,V,0.299998,0.000000,0.000000,onboard,10,0.272739351,0.000000000,0.000000000,0.000000000,1.199739695
1,SCAN_I_MATP,matp,i,0.399998,V,0.399998,0.000000,0.000000,onboard,10,0.275226295,0.000000000,0.000000000,0.000000000,1.185782909
1,SCAN_I_MATP,matp,i,0.499998,V,0.499998,0.000000,0.000000,onboard,10,0.279436201,0.000000000,0.000000000,0.000000000,1.170411706
1,SCAN_I_MATP,matp,i,0.599998,V,0.599998,0.000000,0.000000,onboard,10,0.283387959,0.000000000,0.000000000,0.000000000,1.155006647
1,SCAN_I_MATP,matp,i,0.699998,V,0.699998,0.000000,0.000000,onboard,10,0.285258144,0.000000000,0.000000000,0.000000000,1.139456034
1,SCAN_I_MATP,matp,i,0.799998,V,0.799998,0.000000,0.000000,onboard,10,0.288539231,0.000000000,0.000000000,0.000000000,1.123197794
1,SCAN_I_MATP,matp,i,0.899998,V,0.899998,0.000000,0.000000,onboard,10,0.292087644,0.000000000,0.000000000,0.000000000,1.107375383
1,SCAN_I_MATP,matp,i,0.999998,V,0.999998,0.000000,0.000000,onboard,10,0.293592632,0.000000000,0.000000000,0.000000000,1.091732621
1,SCAN_I_MATP,matp,i,1.099998,V,1.099998,0.000000,0.000000,onboard,10,0.295923471,0.000000000,0.000000000,0.000000000,1.075117350
1,SCAN_I_MATP,matp,i,1.199998,V,1.199998,0.000000,0.000000,onboard,10,0.298628032,0.000000000,0.000000000,0.000000000,1.058262587
1,SCAN_I_MATP,matp,i,1.299998,V,1.299998,0.000000,0.000000,onboard,10,0.299976349,0.000000000,0.000000000,0.000000000,1.042144656
1,SCAN_I_MATP,matp,i,1.399998,V,1.399998,0.000000,0.000000,onboard,10,0.300889194,0.000000000,0.000000000,0.000000000,1.025839210
1,SCAN_I_MATP,matp,i,1.499998,V,1.499998,0.000000,0.000000,onboard,10,0.301947922,0.000000000,0.000000000,0.000000000,1.009017229
1,SCAN_I_MATP,matp,i,1.599998,V,1.599998,0.000000,0.000000,onboard,10,0.303663909,0.000000000,0.000000000,0.000000000,0.992827594
1,SCAN_I_MATP,matp,i,1.699998,V,1.699998,0.000000,0.000000,onboard,10,0.303153694,0.000000000,0.000000000,0.000000000,0.975077927
1,SCAN_I_MATP,matp,i,1.799998,V,1.799998,0.000000,0.000000,onboard,10,0.303431123,0.000000000,0.000000000,0.000000000,0.958703339
1,SCAN_I_MATP,matp,i,1.899998,V,1.899998,0.000000,0.000000,onboard,10,0.304494381,0.000000000,0.000000000,0.000000000,0.942050576
1,SCAN_I_MATP,matp,i,1.999998,V,1.999998,0.000000,0.000000,onboard,10,0.304043114,0.000000000,0.000000000,0.000000000,0.925719440
1,SCAN_I_MATP,matp,i,2.099998,V,2.099998,0.000000,0.000000,onboard,10,0.302936554,0.000000000,0.000000000,0.000000000,0.908377826
1,SCAN_I_MATP,matp,i,2.199998,V,2.199998,0.000000,0.000000,onboard,10,0.303253800,0.000000000,0.000000000,0.000000000,0.891488850
1,SCAN_I_MATP,matp,i,2.299998,V,2.299998,0.000000,0.000000,onboard,10,0.302014351,0.000000000,0.000000000,0.000000000,0.874356151
1,SCAN_I_MATP,matp,i,2.399998,V,2.399998,0.000000,0.000000,onboard,10,0.301176012,0.000000000,0.000000000,0.000000000,0.857780337
1,SCAN_I_MATP,matp,i,2.499998,V,2.499998,0.000000,0.000000,onboard,10,0.300305545,0.000000000,0.000000000,0.000000000,0.841224313
1,SCAN_I_MATP,matp,i,2.599998,V,2.599998,0.000000,0.000000,onboard,10,0.297579408,0.000000000,0.000000000,0.000000000,0.824769199
1,SCAN_I_MATP,matp,i,2.699998,V,2.699998,0.000000,0.000000,onboard,10,0.296229422,0.000000000,0.000000000,0.000000000,0.808514893
1,SCAN_I_MATP,matp,i,2.799998,V,2.799998,0.000000,0.000000,onboard,10,0.294276029,0.000000000,0.000000000,0.000000000,0.792208612
1,SCAN_I_MATP,matp,i,2.899997,V,2.899997,0.000000,0.000000,onboard,10,0.290801525,0.000000000,0.000000000,0.000000000,0.775639653
1,SCAN_I_MATP,matp,i,2.999997,V,2.999997,0.000000,0.000000,onboard,10,0.288939357,0.000000000,0.000000000,0.000000000,0.759731054
1,SCAN_I_MATP,matp,i,3.099997,V,3.099997,0.000000,0.000000,onboard,10,0.286286533,0.000000000,0.000000000,0.000000000,0.743522763
1,SCAN_I_MATP,matp,i,3.199997,V,3.199997,0.000000,0.000000,onboard,10,0.282325685,0.000000000,0.000000000,0.000000000,0.727606177
1,SCAN_I_MATP,matp,i,3.299997,V,3.299997,0.000000,0.000000,onboard,10,0.279428810,0.000000000,0.000000000,0.000000000,0.711993992
1,SCAN_I_MATP,matp,i,3.399997,V,3.399997,0.000000,0.000000,onboard,10,0.276482224,0.000000000,0.000000000,0.000000000,0.696170509
1,SCAN_I_MATP,matp,i,3.499997,V,3.499997,0.000000,0.000000,onboard,10,0.272224128,0.000000000,0.000000000,0.000000000,0.681015968
1,SCAN_I_MATP,matp,i,3.599997,V,3.599997,0.000000,0.000000,onboard,10,0.268785059,0.000000000,0.000000000,0.000000000,0.666126490
1,SCAN_I_MATP,matp,i,3.699997,V,3.699997,0.000000,0.000000,onboard,10,0.265427858,0.000000000,0.000000000,0.000000000,0.651049376
1,SCAN_I_MATP,matp,i,3.799997,V,3.799997,0.000000,0.000000,onboard,10,0.260390401,0.000000000,0.000000000,0.000000000,0.636192858
1,SCAN_I_MATP,matp,i,3.899997,V,3.899997,0.000000,0.000000,onboard,10,0.255126804,0.000000000,0.000000000,0.000000000,0.621594071
1,SCAN_I_MATP,matp,i,3.999996,V,3.999996,0.000000,0.000000,onboard,10,0.250521362,0.000000000,0.000000000,0.000000000,0.607499003
1,SCAN_I_MATP,matp,i,4.099997,V,4.099997,0.000000,0.000000,onboard,10,0.246181756,0.000000000,0.000000000,0.000000000,0.593531787
1,SCAN_I_MATP,matp,i,4.199996,V,4.199996,0.000000,0.000000,onboard,10,0.240510985,0.000000000,0.000000000,0.000000000,0.579672933
1,SCAN_I_MATP,matp,i,4.299996,V,4.299996,0.000000,0.000000,onboard,10,0.234973162,0.000000000,0.000000000,0.000000000,0.566465676
1,SCAN_I_MATP,matp,i,4.399996,V,4.399996,0.000000,0.000000,onboard,10,0.230346367,0.000000000,0.000000000,0.000000000,0.553048432
1,SCAN_I_MATP,matp,i,4.499996,V,4.499996,0.000000,0.000000,onboard,10,0.224610686,0.000000000,0.000000000,0.000000000,0.540468276
1,SCAN_I_MATP,matp,i,4.599996,V,4.599996,0.000000,0.000000,onboard,10,0.218343228,0.000000000,0.000000000,0.000000000,0.528126001
1,SCAN_I_MATP,matp,i,4.699996,V,4.699996,0.000000,0.000000,onboard,10,0.213271588,0.000000000,0.000000000,0.000000000,0.515757978
1,SCAN_I_MATP,matp,i,4.799996,V,4.799996,0.000000,0.000000,onboard,10,0.207018942,0.000000000,0.000000000,0.000000000,0.503954053
1,SCAN_I_MATP,matp,i,4.899996,V,4.899996,0.000000,0.000000,onboard,10,0.200468898,0.000000000,0.000000000,0.000000000,0.492088407
1,SCAN_I_MATP,matp,i,4.999996,V,4.999996,0.000000,0.000000,onboard,10,0.194779798,0.000000000,0.000000000,0.000000000,0.480737209
1,SCAN_I_MATP,matp,i,5.099996,V,5.099996,0.000000,0.000000,onboard,10,0.188242525,0.000000000,0.000000000,0.000000000,0.470330477
1,SCAN_I_MATP,matp,i,5.199996,V,5.199996,0.000000,0.000000,onboard,10,0.181615278,0.000000000,0.000000000,0.000000000,0.459887654
1,SCAN_I_MATP,matp,i,5.299995,V,5.299995,0.000000,0.000000,onboard,10,0.175278664,0.000000000,0.000000000,0.000000000,0.449557394
1,SCAN_I_MATP,matp,i,5.399995,V,5.399995,0.000000,0.000000,onboard,10,0.167969033,0.000000000,0.000000000,0.000000000,0.439352036
1,SCAN_I_MATP,matp,i,5.499995,V,5.499995,0.000000,0.000000,onboard,10,0.161236882,0.000000000,0.000000000,0.000000000,0.429707229
1,SCAN_I_MATP,matp,i,5.599995,V,5.599995,0.000000,0.000000,onboard,10,0.154978544,0.000000000,0.000000000,0.000000000,0.421042353
1,SCAN_I_MATP,matp,i,5.699995,V,5.699995,0.000000,0.000000,onboard,10,0.147467330,0.000000000,0.000000000,0.000000000,0.412424415
1,SCAN_I_MATP,matp,i,5.799995,V,5.799995,0.000000,0.000000,onboard,10,0.140572906,0.000000000,0.000000000,0.000000000,0.404067695
1,SCAN_I_MATP,matp,i,5.899995,V,5.899995,0.000000,0.000000,onboard,10,0.134001464,0.000000000,0.000000000,0.000000000,0.396273851
1,SCAN_I_MATP,matp,i,5.999995,V,5.999995,0.000000,0.000000,onboard,10,0.126329452,0.000000000,0.000000000,0.000000000,0.388560623
1,SCAN_I_MATP,matp,i,6.099995,V,6.099995,0.000000,0.000000,onboard,10,0.119320072,0.000000000,0.000000000,0.000000000,0.381485879
1,SCAN_I_MATP,matp,i,6.199995,V,6.199995,0.000000,0.000000,onboard,10,0.112433806,0.000000000,0.000000000,0.000000000,0.374861687
1,SCAN_I_MATP,matp,i,6.299994,V,6.299994,0.000000,0.000000,onboard,10,0.105045818,0.000000000,0.000000000,0.000000000,0.368416756
1,SCAN_I_MATP,matp,i,6.399994,V,6.399994,0.000000,0.000000,onboard,10,0.097582743,0.000000000,0.000000000,0.000000000,0.362392724
1,SCAN_I_MATP,matp,i,6.499994,V,6.499994,0.000000,0.000000,onboard,10,0.090383589,0.000000000,0.000000000,0.000000000,0.356916606
1,SCAN_I_MATP,matp,i,6.599994,V,6.599994,0.000000,0.000000,onboard,10,0.083254173,0.000000000,0.000000000,0.000000000,0.351764232
1,SCAN_I_MATP,matp,i,6.699994,V,6.699994,0.000000,0.000000,onboard,10,0.075736597,0.000000000,0.000000000,0.000000000,0.346621007
1,SCAN_I_MATP,matp,i,6.799994,V,6.799994,0.000000,0.000000,onboard,10,0.068497263,0.000000000,0.000000000,0.000000000,0.342363387
1,SCAN_I_MATP,matp,i,6.899994,V,6.899994,0.000000,0.000000,onboard,10,0.061475150,0.000000000,0.000000000,0.000000000,0.338732988
1,SCAN_I_MATP,matp,i,6.999994,V,6.999994,0.000000,0.000000,onboard,10,0.054140579,0.000000000,0.000000000,0.000000000,0.335053384
1,SCAN_I_MATP,matp,i,7.099994,V,7.099994,0.000000,0.000000,onboard,10,0.046933956,0.000000000,0.000000000,0.000000000,0.332025170
1,SCAN_I_MATP,matp,i,7.199994,V,7.199994,0.000000,0.000000,onboard,10,0.039894033,0.000000000,0.000000000,0.000000000,0.329245865
1,SCAN_I_MATP,matp,i,7.299994,V,7.299994,0.000000,0.000000,onboard,10,0.032788273,0.000000000,0.000000000,0.000000000,0.326832443
1,SCAN_I_MATP,matp,i,7.399993,V,7.399993,0.000000,0.000000,onboard,10,0.025746698,0.000000000,0.000000000,0.000000000,0.324762791
1,SCAN_I_MATP,matp,i,7.499993,V,7.499993,0.000000,0.000000,onboard,10,0.018882751,0.000000000,0.000000000,0.000000000,0.323237211
1,SCAN_I_MATP,matp,i,7.599993,V,7.599993,0.000000,0.000000,onboard,10,0.012045193,0.000000000,0.000000000,0.000000000,0.322221458
1,SCAN_I_MATP,matp,i,7.699993,V,7.699993,0.000000,0.000000,onboard,10,0.005558061,0.000000000,0.000000000,0.000000000,0.321329653
1,SCAN_I_MATP,matp,i,7.799993,V,7.799993,0.000000,0.000000,onboard,10,0.003269766,0.000000000,0.000000000,0.000000000,0.320868939
1,SCAN_I_MATP,matp,i,7.899993,V,7.899993,0.000000,0.000000,onboard,10,0.008865738,0.000000000,0.000000000,0.000000000,0.320771158
1,SCAN_I_MATP,matp,i,7.999993,V,7.999993,0.000000,0.000000,onboard,10,0.015296273,0.000000000,0.000000000,0.000000000,0.321309745
1,SCAN_I_MATP,matp,i,8.099993,V,8.099993,0.000000,0.000000,onboard,10,0.021630134,0.000000000,0.000000000,0.000000000,0.321940422
1,SCAN_I_MATP,matp,i,8.199993,V,8.199993,0.000000,0.000000,onboard,10,0.027842078,0.000000000,0.000000000,0.000000000,0.322809011
1,SCAN_I_MATP,matp,i,8.299994,V,8.299994,0.000000,0.000000,onboard,10,0.034111530,0.000000000,0.000000000,0.000000000,0.324341714
1,SCAN_I_MATP,matp,i,8.399994,V,8.399994,0.000000,0.000000,onboard,10,0.040249698,0.000000000,0.000000000,0.000000000,0.326221287
1,SCAN_I_MATP,matp,i,8.499994,V,8.499994,0.000000,0.000000,onboard,10,0.046126835,0.000000000,0.000000000,0.000000000,0.328325510
1,SCAN_I_MATP,matp,i,8.599995,V,8.599995,0.000000,0.000000,onboard,10,0.051890988,0.000000000,0.000000000,0.000000000,0.330531627
1,SCAN_I_MATP,matp,i,8.699995,V,8.699995,0.000000,0.000000,onboard,10,0.057717085,0.000000000,0.000000000,0.000000000,0.333323658
1,SCAN_I_MATP,matp,i,8.799995,V,8.799995,0.000000,0.000000,onboard,10,0.063262813,0.000000000,0.000000000,0.000000000,0.336402595
