[dpmzm] dump mode -> metrics
[dpmzm] pilot output -> continuous
[dpmzm][auto] coarse start: range=-9.0..+9.0V step=0.100 blocks=10
[dpmzm][auto] state=SCAN_I_MATP
DPMZMCSV,matp,i,-9.000000,V,-9.000000,0.000000,0.000000,onboard,10,0.210492998,0.000000000,0.000000000,0.000000000,0.969024956
DPMZMCSV,matp,i,-8.900000,V,-8.900000,0.000000,0.000000,onboard,10,0.308986008,0.000000000,0.000000000,0.000000000,0.927722812
DPMZMCSV,matp,i,-8.799999,V,-8.799999,0.000000,0.000000,onboard,10,0.309305817,0.000000000,0.000000000,0.000000000,0.940167904
DPMZMCSV,matp,i,-8.699999,V,-8.699999,0.000000,0.000000,onboard,10,0.307622135,0.000000000,0.000000000,0.000000000,0.954857528
DPMZMCSV,matp,i,-8.599998,V,-8.599998,0.000000,0.000000,onboard,10,0.305299193,0.000000000,0.000000000,0.000000000,0.970030606
DPMZMCSV,matp,i,-8.499998,V,-8.499998,0.000000,0.000000,onboard,10,0.304061502,0.000000000,0.000000000,0.000000000,0.985225081
DPMZMCSV,matp,i,-8.399998,V,-8.399998,0.000000,0.000000,onboard,10,0.302829564,0.000000000,0.000000000,0.000000000,1.000528693
DPMZMCSV,matp,i,-8.299997,V,-8.299997,0.000000,0.000000,onboard,10,0.300253987,0.000000000,0.000000000,0.000000000,1.016476035
DPMZMCSV,matp,i,-8.199997,V,-8.199997,0.000000,0.000000,onboard,10,0.298062563,0.000000000,0.000000000,0.000000000,1.031927586
DPMZMCSV,matp,i,-8.099997,V,-8.099997,0.000000,0.000000,onboard,10,0.296746552,0.000000000,0.000000000,0.000000000,1.048120260
DPMZMCSV,matp,i,-7.999997,V,-7.999997,0.000000,0.000000,onboard,10,0.293292701,0.000000000,0.000000000,0.000000000,1.063387394
DPMZMCSV,matp,i,-7.899997,V,-7.899997,0.000000,0.000000,onboard,10,0.290353239,0.000000000,0.000000000,0.000000000,1.079205751
DPMZMCSV,matp,i,-7.799997,V,-7.799997,0.000000,0.000000,onboard,10,0.288540900,0.000000000,0.000000000,0.000000000,1.095513821
DPMZMCSV,matp,i,-7.699997,V,-7.699997,0.000000,0.000000,onboard,10,0.284758866,0.000000000,0.000000000,0.000000000,1.110568881
DPMZMCSV,matp,i,-7.599997,V,-7.599997,0.000000,0.000000,onboard,10,0.281310797,0.000000000,0.000000000,0.000000000,1.125483036
DPMZMCSV,matp,i,-7.499997,V,-7.499997,0.000000,0.000000,onboard,10,0.278494954,0.000000000,0.000000000,0.000000000,1.141263127
DPMZMCSV,matp,i,-7.399997,V,-7.399997,0.000000,0.000000,onboard,10,0.274018914,0.000000000,0.000000000,0.000000000,1.156422973
DPMZMCSV,matp,i,-7.299997,V,-7.299997,0.000000,0.000000,onboard,10,0.270189047,0.000000000,0.000000000,0.000000000,1.171269894
DPMZMCSV,matp,i,-7.199997,V,-7.199997,0.000000,0.000000,onboard,10,0.266448557,0.000000000,0.000000000,0.000000000,1.186058879
DPMZMCSV,matp,i,-7.099998,V,-7.099998,0.000000,0.000000,onboard,10,0.261121213,0.000000000,0.000000000,0.000000000,1.199166656
DPMZMCSV,matp,i,-6.999998,V,-6.999998,0.000000,0.000000,onboard,10,0.257099301,0.000000000,0.000000000,0.000000000,1.200007439
DPMZMCSV,matp,i,-6.899998,V,-6.899998,0.000000,0.000000,onboard,10,0.252603352,0.000000000,0.000000000,0.000000000,1.200007439
DPMZMCSV,matp,i,-6.799998,V,-6.799998,0.000000,0.000000,onboard,10,0.246918052,0.000000000,0.000000000,0.000000000,1.200007439
DPMZMCSV,matp,i,-6.699998,V,-6.699998,0.000000,0.000000,onboard,10,0.242127627,0.000000000,0.000000000,0.000000000,1.200007439
DPMZMCSV,matp,i,-6.599998,V,-6.599998,0.000000,0.000000,onboard,10,0.237244040,0.000000000,0.000000000,0.000000000,1.200007439
DPMZMCSV,matp,i,-6.499998,V,-6.499998,0.000000,0.000000,onboard,10,0.231286839,0.000000000,0.000000000,0.000000000,1.200007439
