segment_index,segment_state,stage,target_channel,sweep_value,sweep_unit,bias_I,bias_Q,bias_P,pilot_mode,blocks,mag_fI,mag_fQ,mag_fdiff_200,mag_fsum_2200,dc
4,SCAN_I_MITP,mitp,i,-9.000000,V,-9.000000,-3.100001,2.799998,onboard,10,0.082340851,0.000000000,0.000000000,0.000000000,0.268660605
4,SCAN_I_MITP,mitp,i,-8.900000,V,-8.900000,-3.100001,2.799998,onboard,10,0.096040405,0.000000000,0.000000000,0.000000000,0.298890740
4,SCAN_I_MITP,mitp,i,-8.799999,V,-8.799999,-3.100001,2.799998,onboard,10,0.097391158,0.000000000,0.000000000,0.000000000,0.305423677
4,SCAN_I_MITP,mitp,i,-8.699999,V,-8.699999,-3.100001,2.799998,onboard,10,0.098252729,0.000000000,0.000000000,0.000000000,0.310908735
4,SCAN_I_MITP,mitp,i,-8.599998,V,-8.599998,-3.100001,2.799998,onboard,10,0.098904893,0.000000000,0.000000000,0.000000000,0.316127598
4,SCAN_I_MITP,mitp,i,-8.499998,V,-8.499998,-3.100001,2.799998,onboard,10,0.099524274,0.000000000,0.000000000,0.000000000,0.321554959
4,SCAN_I_MITP,mitp,i,-8.399998,V,-8.399998,-3.100001,2.799998,onboard,10,0.100287393,0.000000000,0.000000000,0.000000000,0.327067643
4,SCAN_I_MITP,mitp,i,-8.299997,V,-8.299997,-3.100001,2.799998,onboard,10,0.100341305,0.000000000,0.000000000,0.000000000,0.332609057
4,SCAN_I_MITP,mitp,i,-8.199997,V,-8.199997,-3.100001,2.799998,onboard,10,0.100470498,0.000000000,0.000000000,0.000000000,0.338041276
4,SCAN_I_MITP,mitp,i,-8.099997,V,-8.099997,-3.100001,2.799998,onboard,10,0.101063870,0.000000000,0.000000000,0.000000000,0.343672931
4,SCAN_I_MITP,mitp,i,-7.999997,V,-7.999997,-3.100001,2.799998,onboard,10,0.100797199,0.000000000,0.000000000,0.000000000,0.349417239
4,SCAN_I_MITP,mitp,i,-7.899997,V,-7.899997,-3.100001,2.799998,onboard,10,0.100596130,0.000000000,0.000000000,0.000000000,0.355008692
4,SCAN_I_MITP,mitp,i,-7.799997,V,-7.799997,-3.100001,2.799998,onboard,10,0.100573257,0.000000000,0.000000000,0.000000000,0.360827118
4,SCAN_I_MITP,mitp,i,-7.699997,V,-7.699997,-3.100001,2.799998,onboard,10,0.099947885,0.000000000,0.000000000,0.000000000,0.366519809
4,SCAN_I_MITP,mitp,i,-7.599997,V,-7.599997,-3.100001,2.799998,onboard,10,0.099470541,0.000000000,0.000000000,0.000000000,0.371978730
4,SCAN_I_MITP,mitp,i,-7.499997,V,-7.499997,-3.100001,2.799998,onboard,10,0.098827191,0.000000000,0.000000000,0.000000000,0.377186656
4,SCAN_I_MITP,mitp,i,-7.399997,V,-7.399997,-3.100001,2.799998,onboard,10,0.097758219,0.000000000,0.000000000,0.000000000,0.383043379
4,SCAN_I_MITP,mitp,i,-7.299997,V,-7.299997,-3.100001,2.799998,onboard,10,0.096856333,0.000000000,0.000000000,0.000000000,0.388811707
4,SCAN_I_MITP,mitp,i,-7.199997,V,-7.199997,-3.100001,2.799998,onboard,10,0.095825024,0.000000000,0.000000000,0.000000000,0.394191921
4,SCAN_I_MITP,mitp,i,-7.099998,V,-7.099998,-3.100001,2.799998,onboard,10,0.094229475,0.000000000,0.000000000,0.000000000,0.399511874
4,SCAN_I_MITP,mitp,i,-6.999998,V,-6.999998,-3.100001,2.799998,onboard,10,0.092914701,0.000000000,0.000000000,0.000000000,0.404522806
4,SCAN_I_MITP,mitp,i,-6.899998,V,-6.899998,-3.100001,2.799998,onboard,10,0.091762587,0.000000000,0.000000000,0.000000000,0.410146326
4,SCAN_I_MITP,mitp,i,-6.799998,V,-6.799998,-3.100001,2.799998,onboard,10,0.089585982,0.000000000,0.000000000,0.000000000,0.415689856
4,SCAN_I_MITP,mitp,i,-6.699998,V,-6.699998,-3.100001,2.799998,onboard,10,0.087926447,0.000000000,0.000000000,0.000000000,0.420737803
4,SCAN_I_MITP,mitp,i,-6.599998,V,-6.599998,-3.100001,2.799998,onboard,10,0.086367592,0.000000000,0.000000000,0.000000000,0.425655365
4,SCAN_I_MITP,mitp,i,-6.499998,V,-6.499998,-3.100001,2.799998,onboard,10,0.083958894,0.000000000,0.000000000,0.000000000,0.430813313
4,SCAN_I_MITP,mitp,i,-6.399998,V,-6.399998,-3.100001,2.799998,onboard,10,0.081856929,0.000000000,0.000000000,0.000000000,0.435801595
4,SCAN_I_MITP,mitp,i,-6.299998,V,-6.299998,-3.100001,2.799998,onboard,10,0.079723217,0.000000000,0.000000000,0.000000000,0.440411240
4,SCAN_I_MITP,mitp,i,-6.199998,V,-6.199998,-3.100001,2.799998,onboard,10,0.077112712,0.000000000,0.000000000,0.000000000,0.445138842
4,SCAN_I_MITP,mitp,i,-6.099998,V,-6.099998,-3.100001,2.799998,onboard,10,0.074494034,0.000000000,0.000000000,0.000000000,0.449608386
4,SCAN_I_MITP,mitp,i,-5.999999,V,-5.999999,-3.100001,2.799998,onboard,10,0.071829766,0.000000000,0.000000000,0.000000000,0.454108149
4,SCAN_I_MITP,mitp,i,-5.899999,V,-5.899999,-3.100001,2.799998,onboard,10,0.069167390,0.000000000,0.000000000,0.000000000,0.458270848
4,SCAN_I_MITP,mitp,i,-5.799999,V,-5.799999,-3.100001,2.799998,onboard,10,0.066112615,0.000000000,0.000000000,0.000000000,0.462329388
4,SCAN_I_MITP,mitp,i,-5.699999,V,-5.699999,-3.100001,2.799998,onboard,10,0.063063994,0.000000000,0.000000000,0.000000000,0.466373682
4,SCAN_I_MITP,mitp,i,-5.599999,V,-5.599999,-3.100001,2.799998,onboard,10,0.060222171,0.000000000,0.000000000,0.000000000,0.469958216
4,SCAN_I_MITP,mitp,i,-5.499999,V,-5.499999,-3.100001,2.799998,onboard,10,0.056915779,0.000000000,0.000000000,0.000000000,0.473662376
4,SCAN_I_MITP,mitp,i,-5.399999,V,-5.399999,-3.100001,2.799998,onboard,10,0.053561561,0.000000000,0.000000000,0.000000000,0.477267832
4,SCAN_I_MITP,mitp,i,-5.299999,V,-5.299999,-3.100001,2.799998,onboard,10,0.050257020,0.000000000,0.000000000,0.000000000,0.480557740
4,SCAN_I_MITP,mitp,i,-5.199999,V,-5.199999,-3.100001,2.799998,onboard,10,0.046751119,0.000000000,0.000000000,0.000000000,0.483604908
4,SCAN_I_MITP,mitp,i,-5.099999,V,-5.099999,-3.100001,2.799998,onboard,10,0.043242808,0.000000000,0.000000000,0.000000000,0.486417353
4,SCAN_I_MITP,mitp,i,-5.000000,V,-5.000000,-3.100001,2.799998,onboard,10,0.039653044,0.000000000,0.000000000,0.000000000,0.489244640
4,SCAN_I_MITP,mitp,i,-4.900000,V,-4.900000,-3.100001,2.799998,onboard,10,0.035860140,0.000000000,0.000000000,0.000000000,0.491663158
4,SCAN_I_MITP,mitp,i,-4.800000,V,-4.800000,-3.100001,2.799998,onboard,10,0.032033283,0.000000000,0.000000000,0.000000000,0.494084030
4,SCAN_I_MITP,mitp,i,-4.700000,V,-4.700000,-3.100001,2.799998,onboard,10,0.028266162,0.000000000,0.000000000,0.000000000,0.495823860
4,SCAN_I_MITP,mitp,i,-4.600000,V,-4.600000,-3.100001,2.799998,onboard,10,0.024384068,0.000000000,0.000000000,0.000000000,0.497573763
4,SCAN_I_MITP,mitp,i,-4.500000,V,-4.500000,-3.100001,2.799998,onboard,10,0.020545023,0.000000000,0.000000000,0.000000000,0.499290407
4,SCAN_I_MITP,mitp,i,-4.400000,V,-4.400000,-3.100001,2.799998,onboard,10,0.016788151,0.000000000,0.000000000,0.000000000,0.500868201
4,SCAN_I_MITP,mitp,i,-4.300000,V,-4.300000,-3.100001,2.799998,onboard,10,0.012894077,0.000000000,0.000000000,0.000000000,0.502063513
4,SCAN_I_MITP,mitp,i,-4.200000,V,-4.200000,-3.100001,2.799998,onboard,10,0.009433300,0.000000000,0.000000000,0.000000000,0.503023028
4,SCAN_I_MITP,mitp,i,-4.100000,V,-4.100000,-3.100001,2.799998,onboard,10,0.006908505,0.000000000,0.000000000,0.000000000,0.503856361
4,SCAN_I_MITP,mitp,i,-4.000000,V,-4.000000,-3.100001,2.799998,onboard,10,0.006260896,0.000000000,0.000000000,0.000000000,0.504210114
4,SCAN_I_MITP,mitp,i,-3.900001,V,-3.900001,-3.100001,2.799998,onboard,10,0.008276597,0.000000000,0.000000000,0.000000000,0.504590154
4,SCAN_I_MITP,mitp,i,-3.800001,V,-3.800001,-3.100001,2.799998,onboard,10,0.011571417,0.000000000,0.000000000,0.000000000,0.504636407
4,SCAN_I_MITP,mitp,i,-3.700001,V,-3.700001,-3.100001,2.799998,onboard,10,0.015361841,0.000000000,0.000000000,0.000000000,0.504185200
4,SCAN_I_MITP,mitp,i,-3.600001,V,-3.600001,-3.100001,2.799998,onboard,10,0.019260544,0.000000000,0.000000000,0.000000000,0.503919899
4,SCAN_I_MITP,mitp,i,-3.500001,V,-3.500001,-3.100001,2.799998,onboard,10,0.023439264,0.000000000,0.000000000,0.000000000,0.503199458
4,SCAN_I_MITP,mitp,i,-3.400001,V,-3.400001,-3.100001,2.799998,onboard,10,0.027694058,0.000000000,0.000000000,0.000000000,0.502429128
4,SCAN_I_MITP,mitp,i,-3.300001,V,-3.300001,-3.100001,2.799998,onboard,10,0.031865101,0.000000000,0.000000000,0.000000000,0.501169860
4,SCAN_I_MITP,mitp,i,-3.200001,V,-3.200001,-3.100001,2.799998,onboard,10,0.036026750,0.000000000,0.000000000,0.000000000,0.499606222
4,SCAN_I_MITP,mitp,i,-3.100001,V,-3.100001,-3.100001,2.799998,onboard,10,0.040287625,0.000000000,0.000000000,0.000000000,0.497925133
4,SCAN_I_MITP,mitp,i,-3.000001,V,-3.000001,-3.100001,2.799998,onboard,10,0.044467080,0.000000000,0.000000000,0.000000000,0.496297657
4,SCAN_I_MITP,mitp,i,-2.900002,V,-2.900002,-3.100001,2.799998,onboard,10,0.048631318,0.000000000,0.000000000,0.000000000,0.494357735
4,SCAN_I_MITP,mitp,i,-2.800002,V,-2.800002,-3.100001,2.799998,onboard,10,0.052930124,0.000000000,0.000000000,0.000000000,0.491877496
4,SCAN_I_MITP,mitp,i,-2.700002,V,-2.700002,-3.100001,2.799998,onboard,10,0.056992315,0.000000000,0.000000000,0.000000000,0.489226192
4,SCAN_I_MITP,mitp,i,-2.600002,V,-2.600002,-3.100001,2.799998,onboard,10,0.061085530,0.000000000,0.000000000,0.000000000,0.486436844
4,SCAN_I_MITP,mitp,i,-2.500002,V,-2.500002,-3.100001,2.799998,onboard,10,0.065129638,0.000000000,0.000000000,0.000000000,0.483093679
4,SCAN_I_MITP,mitp,i,-2.400002,V,-2.400002,-3.100001,2.799998,onboard,10,0.068929628,0.000000000,0.000000000,0.000000000,0.480039656
4,SCAN_I_MITP,mitp,i,-2.300002,V,-2.300002,-3.100001,2.799998,onboard,10,0.073014639,0.000000000,0.000000000,0.000000000,0.476760805
4,SCAN_I_MITP,mitp,i,-2.200002,V,-2.200002,-3.100001,2.799998,onboard,10,0.076849565,0.000000000,0.000000000,0.000000000,0.473080158
4,SCAN_I_MITP,mitp,i,-2.100002,V,-2.100002,-3.100001,2.799998,onboard,10,0.080110706,0.000000000,0.000000000,0.000000000,0.468756378
4,SCAN_I_MITP,mitp,i,-2.000002,V,-2.000002,-3.100001,2.799998,onboard,10,0.084118821,0.000000000,0.000000000,0.000000000,0.464805692
4,SCAN_I_MITP,mitp,i,-1.900002,V,-1.900002,-3.100001,2.799998,onboard,10,0.087808236,0.000000000,0.000000000,0.000000000,0.460771382
4,SCAN_I_MITP,mitp,i,-1.800002,V,-1.800002,-3.100001,2.799998,onboard,10,0.090954073,0.000000000,0.000000000,0.000000000,0.456107318
4,SCAN_I_MITP,mitp,i,-1.700002,V,-1.700002,-3.100001,2.799998,onboard,10,0.094467692,0.000000000,0.000000000,0.000000000,0.451138347
4,SCAN_I_MITP,mitp,i,-1.600002,V,-1.600002,-3.100001,2.799998,onboard,10,0.097795308,0.000000000,0.000000000,0.000000000,0.446091264
4,SCAN_I_MITP,mitp,i,-1.500002,V,-1.500002,-3.100001,2.799998,onboard,10,0.100862339,0.000000000,0.000000000,0.000000000,0.440931857
4,SCAN_I_MITP,mitp,i,-1.400002,V,-1.400002,-3.100001,2.799998,onboard,10,0.103916571,0.000000000,0.000000000,0.000000000,0.435629427
4,SCAN_I_MITP,mitp,i,-1.300002,V,-1.300002,-3.100001,2.799998,onboard,10,0.107106350,0.000000000,0.000000000,0.000000000,0.430240482
4,SCAN_I_MITP,mitp,i,-1.200002,V,-1.200002,-3.100001,2.799998,onboard,10,0.109911278,0.000000000,0.000000000,0.000000000,0.424642384
4,SCAN_I_MITP,mitp,i,-1.100002,V,-1.100002,-3.100001,2.799998,onboard,10,0.112314127,0.000000000,0.000000000,0.000000000,0.418998897
4,SCAN_I_MITP,mitp,i,-1.000002,V,-1.000002,-3.100001,2.799998,onboard,10,0.114912428,0.000000000,0.000000000,0.000000000,0.412920654
4,SCAN_I_MITP,mitp,i,-0.900002,V,-0.900002,-3.100001,2.799998,onboard,10,0.117583610,0.000000000,0.000000000,0.000000000,0.406772077
4,SCAN_I_MITP,mitp,i,-0.800002,V,-0.800002,-3.100001,2.799998,onboard,10,0.119503535,0.000000000,0.000000000,0.000000000,0.400337845
4,SCAN_I_MITP,mitp,i,-0.700002,V,-0.700002,-3.100001,2.799998,onboard,10,0.121606901,0.000000000,0.000000000,0.000000000,0.394241959
4,SCAN_I_MITP,mitp,i,-0.600002,V,-0.600002,-3.100001,2.799998,onboard,10,0.123790041,0.000000000,0.000000000,0.000000000,0.387522131
4,SCAN_I_MITP,mitp,i,-0.500002,V,-0.500002,-3.100001,2.799998,onboard,10,0.125506312,0.000000000,0.000000000,0.000000000,0.380885899
4,SCAN_I_MITP,mitp,i,-0.400002,V,-0.400002,-3.100001,2.799998,onboard,10,0.127031237,0.000000000,0.000000000,0.000000000,0.374360144
