stage,target_channel,sweep_value,sweep_unit,bias_I,bias_Q,bias_P,pilot_mode,blocks,mag_fI,mag_fQ,mag_fdiff_200,mag_fsum_2200,dc
mitp,q,-6.160001,V,5.640000,-6.160001,1.360000,onboard,6,0.004287119,0.003776481,0.000148621,0.000127315,-0.001903312
mitp,q,-6.140001,V,5.640000,-6.140001,1.360000,onboard,6,0.004373288,0.004795625,0.000135370,0.000125885,-0.001851525
mitp,q,-6.120001,V,5.640000,-6.120001,1.360000,onboard,6,0.004437255,0.005870229,0.000170916,0.000118234,-0.001788019
mitp,q,-6.100001,V,5.640000,-6.100001,1.360000,onboard,6,0.004520470,0.006900113,0.000140362,0.000119638,-0.001703845
mitp,q,-6.080001,V,5.640000,-6.080001,1.360000,onboard,6,0.004585983,0.007944695,0.000152198,0.000119329,-0.001602401
mitp,q,-6.060001,V,5.640000,-6.060001,1.360000,onboard,6,0.004624797,0.009019750,0.000150504,0.000110713,-0.001515161
mitp,q,-6.040001,V,5.640000,-6.040001,1.360000,onboard,6,0.004732506,0.010036711,0.000124540,0.000112334,-0.001429151
mitp,q,-6.020001,V,5.640000,-6.020001,1.360000,onboard,6,0.004775593,0.011062648,0.000184495,0.000099377,-0.001331210
mitp,q,-6.000001,V,5.640000,-6.000001,1.360000,onboard,6,0.004855694,0.012080601,0.000141447,0.000101941,-0.001217138
mitp,q,-5.980001,V,5.640000,-5.980001,1.360000,onboard,6,0.004943304,0.013145563,0.000161994,0.000095233,-0.001083259
mitp,q,-5.960001,V,5.640000,-5.960001,1.360000,onboard,6,0.004967671,0.014208783,0.000158647,0.000096243,-0.000935886
mitp,q,-5.940001,V,5.640000,-5.940001,1.360000,onboard,6,0.005102542,0.015238791,0.000109404,0.000102527,-0.000767535
mitp,q,-5.920001,V,5.640000,-5.920001,1.360000,onboard,6,0.005126942,0.016316220,0.000198423,0.000087583,-0.000592111
mitp,q,-5.900001,V,5.640000,-5.900001,1.360000,onboard,6,0.005207794,0.017370583,0.000146184,0.000088838,-0.000400057
mitp,q,-5.880001,V,5.640000,-5.880001,1.360000,onboard,6,0.005296877,0.018362531,0.000160880,0.000077566,-0.000196164
mitp,q,-5.860001,V,5.640000,-5.860001,1.360000,onboard,6,0.005288983,0.019371113,0.000170314,0.000077082,0.000014039
mitp,q,-5.840001,V,5.640000,-5.840001,1.360000,onboard,6,0.005451250,0.020384775,0.000101209,0.000084023,0.000235385
mitp,q,-5.820001,V,5.640000,-5.820001,1.360000,onboard,6,0.005447560,0.021489756,0.000232244,0.000058464,0.000474305
mitp,q,-5.800001,V,5.640000,-5.800001,1.360000,onboard,6,0.005538742,0.022500334,0.000157623,0.000074163,0.000725031
mitp,q,-5.780001,V,5.640000,-5.780001,1.360000,onboard,6,0.005624141,0.023552263,0.000170562,0.000061908,0.000987819
mitp,q,-5.760001,V,5.640000,-5.760001,1.360000,onboard,6,0.005613850,0.024621865,0.000177375,0.000066439,0.001263854
mitp,q,-5.740001,V,5.640000,-5.740001,1.360000,onboard,6,0.005780290,0.025627756,0.000081663,0.000067257,0.001559516
mitp,q,-5.720001,V,5.640000,-5.720001,1.360000,onboard,6,0.005767175,0.026642652,0.000214601,0.000052305,0.001853410
mitp,q,-5.700001,V,5.640000,-5.700001,1.360000,onboard,6,0.005851150,0.027650429,0.000153333,0.000057128,0.002169085
mitp,q,-5.680001,V,5.640000,-5.680001,1.360000,onboard,6,0.005997002,0.028697161,0.000186553,0.000045031,0.002487150
mitp,q,-5.660001,V,5.640000,-5.660001,1.360000,onboard,6,0.005909309,0.029775558,0.000166397,0.000056437,0.002821262
mitp,q,-5.640001,V,5.640000,-5.640001,1.360000,onboard,6,0.006117796,0.030754821,0.000074177,0.000054833,0.003167555
mitp,q,-5.620001,V,5.640000,-5.620001,1.360000,onboard,6,0.006064793,0.031858888,0.000221614,0.000041955,0.003532406
mitp,q,-5.600001,V,5.640000,-5.600001,1.360000,onboard,6,0.006182738,0.032909978,0.000159576,0.000051779,0.003903437
mitp,q,-5.580001,V,5.640000,-5.580001,1.360000,onboard,6,0.006320533,0.033915021,0.000201067,0.000031672,0.004275810
mitp,q,-5.560001,V,5.640000,-5.560001,1.360000,onboard,6,0.006208286,0.034880165,0.000163644,0.000036239,0.004663866
mitp,q,-5.540001,V,5.640000,-5.540001,1.360000,onboard,6,0.006412605,0.035803791,0.000081561,0.000056947,0.005085669
mitp,q,-5.520001,V,5.640000,-5.520001,1.360000,onboard,6,0.006347765,0.036945224,0.000254862,0.000023573,0.005515351
mitp,q,-5.500001,V,5.640000,-5.500001,1.360000,onboard,6,0.006469021,0.037964508,0.000160916,0.000032404,0.005945853
mitp,q,-5.480001,V,5.640000,-5.480001,1.360000,onboard,6,0.006616139,0.038931027,0.000218904,0.000044494,0.006385598
mitp,q,-5.460001,V,5.640000,-5.460001,1.360000,onboard,6,0.006496417,0.040002745,0.000171642,0.000037786,0.006838845
mitp,q,-5.440001,V,5.640000,-5.440001,1.360000,onboard,6,0.006736473,0.040998310,0.000087822,0.000054409,0.007314031
mitp,q,-5.420002,V,5.640000,-5.420002,1.360000,onboard,6,0.006652842,0.042061284,0.000238816,0.000021030,0.007807169
mitp,q,-5.400002,V,5.640000,-5.400002,1.360000,onboard,6,0.006765708,0.042954672,0.000176137,0.000026714,0.008308948
mitp,q,-5.380002,V,5.640000,-5.380002,1.360000,onboard,6,0.006857072,0.043930430,0.000188901,0.000054457,0.008808967
mitp,q,-5.360002,V,5.640000,-5.360002,1.360000,onboard,6,0.006716648,0.045051467,0.000171643,0.000047103,0.009322568
mitp,q,-5.340002,V,5.640000,-5.340002,1.360000,onboard,6,0.007032409,0.046012029,0.000111722,0.000068017,0.009838518
mitp,q,-5.320002,V,5.640000,-5.320002,1.360000,onboard,6,0.006918084,0.047052905,0.000239413,0.000025475,0.010381985
mitp,q,-5.300002,V,5.640000,-5.300002,1.360000,onboard,6,0.007024283,0.048056889,0.000179698,0.000033586,0.010936922
mitp,q,-5.280002,V,5.640000,-5.280002,1.360000,onboard,6,0.007148162,0.049020883,0.000221110,0.000065572,0.011492707
mitp,q,-5.260002,V,5.640000,-5.260002,1.360000,onboard,6,0.007016713,0.050069463,0.000163181,0.000060261,0.012051371
mitp,q,-5.240002,V,5.640000,-5.240002,1.360000,onboard,6,0.007317505,0.050860614,0.000096898,0.000073592,0.012625049
mitp,q,-5.220002,V,5.640000,-5.220002,1.360000,onboard,6,0.007162234,0.051928546,0.000262056,0.000039289,0.013223209
mitp,q,-5.200002,V,5.640000,-5.200002,1.360000,onboard,6,0.007278073,0.052983880,0.000157731,0.000042708,0.013836344
mitp,q,-5.180002,V,5.640000,-5.180002,1.360000,onboard,6,0.007414631,0.053961437,0.000226860,0.000076939,0.014458892
mitp,q,-5.160002,V,5.640000,-5.160002,1.360000,onboard,6,0.007272331,0.055010419,0.000182999,0.000072145,0.015101060
mitp,q,-5.140002,V,5.640000,-5.140002,1.360000,onboard,6,0.007611336,0.055907328,0.000117188,0.000081512,0.015747724
mitp,q,-5.120002,V,5.640000,-5.120002,1.360000,onboard,6,0.007447593,0.056985576,0.000280075,0.000050839,0.016409984
mitp,q,-5.100002,V,5.640000,-5.100002,1.360000,onboard,6,0.007568493,0.057936195,0.000174138,0.000052122,0.017084984
mitp,q,-5.080002,V,5.640000,-5.080002,1.360000,onboard,6,0.007651261,0.058759641,0.000221192,0.000094187,0.017773042
mitp,q,-5.060002,V,5.640000,-5.060002,1.360000,onboard,6,0.007477100,0.059831351,0.000191661,0.000090996,0.018470904
mitp,q,-5.040002,V,5.640000,-5.040002,1.360000,onboard,6,0.007826557,0.060786184,0.000129591,0.000102182,0.019178426
mitp,q,-5.020002,V,5.640000,-5.020002,1.360000,onboard,6,0.007654992,0.061780483,0.000312147,0.000065464,0.019897405
mitp,q,-5.000002,V,5.640000,-5.000002,1.360000,onboard,6,0.007790707,0.062716790,0.000185045,0.000064355,0.020634810
mitp,q,-4.980002,V,5.640000,-4.980002,1.360000,onboard,6,0.007889415,0.063674681,0.000240213,0.000097225,0.021374593
mitp,q,-4.960002,V,5.640000,-4.960002,1.360000,onboard,6,0.007754389,0.064717568,0.000193461,0.000098658,0.022135474
mitp,q,-4.940002,V,5.640000,-4.940002,1.360000,onboard,6,0.008083441,0.065460391,0.000118728,0.000106687,0.022886487
mitp,q,-4.920002,V,5.640000,-4.920002,1.360000,onboard,6,0.007895596,0.066310793,0.000330283,0.000088173,0.023639342
mitp,q,-4.900002,V,5.640000,-4.900002,1.360000,onboard,6,0.008051475,0.067280784,0.000188375,0.000077922,0.024403850
