stage,target_channel,sweep_value,sweep_unit,bias_I,bias_Q,bias_P,pilot_mode,blocks,mag_fI,mag_fQ,mag_fdiff_200,mag_fsum_2200,dc
qtp,p,0.740000,V,5.320000,-5.840000,0.740000,onboard,6,0.004503453,0.002593415,0.000259111,0.000273231,0.036906686
qtp,p,0.760000,V,5.320000,-5.840000,0.760000,onboard,6,0.004534896,0.002568741,0.000311156,0.000252143,0.036999818
qtp,p,0.780000,V,5.320000,-5.840000,0.780000,onboard,6,0.004550955,0.002558590,0.000230196,0.000239962,0.037122943
qtp,p,0.800000,V,5.320000,-5.840000,0.800000,onboard,6,0.004585801,0.002535244,0.000222412,0.000228511,0.037251629
qtp,p,0.820000,V,5.320000,-5.840000,0.820000,onboard,6,0.004607971,0.002529612,0.000245684,0.000210381,0.037372839
qtp,p,0.840000,V,5.320000,-5.840000,0.840000,onboard,6,0.004633061,0.002521880,0.000237837,0.000198853,0.037485588
qtp,p,0.860000,V,5.320000,-5.840000,0.860000,onboard,6,0.004668076,0.002496518,0.000212120,0.000170421,0.037611235
qtp,p,0.880000,V,5.320000,-5.840000,0.880000,onboard,6,0.004688856,0.002488572,0.000144710,0.000167074,0.037749562
qtp,p,0.900000,V,5.320000,-5.840000,0.900000,onboard,6,0.004720664,0.002468768,0.000158390,0.000158185,0.037876379
qtp,p,0.920000,V,5.320000,-5.840000,0.920000,onboard,6,0.004743390,0.002443027,0.000169453,0.000131715,0.037979577
qtp,p,0.940000,V,5.320000,-5.840000,0.940000,onboard,6,0.004762697,0.002448997,0.000149596,0.000127376,0.038070060
qtp,p,0.960000,V,5.320000,-5.840000,0.960000,onboard,6,0.004794535,0.002416877,0.000134983,0.000106407,0.038203474
qtp,p,0.980000,V,5.320000,-5.840000,0.980000,onboard,6,0.004818435,0.002413742,0.000113844,0.000095647,0.038344320
qtp,p,1.000000,V,5.320000,-5.840000,1.000000,onboard,6,0.004840110,0.002376698,0.000115814,0.000086224,0.038473744
qtp,p,1.020000,V,5.320000,-5.840000,1.020000,onboard,6,0.004867523,0.002367692,0.000162045,0.000065687,0.038568728
qtp,p,1.040000,V,5.320000,-5.840000,1.040000,onboard,6,0.004887424,0.002354827,0.000099432,0.000052103,0.038695514
qtp,p,1.060000,V,5.320000,-5.840000,1.060000,onboard,6,0.004920122,0.002330225,0.000110932,0.000033869,0.038808640
qtp,p,1.080000,V,5.320000,-5.840000,1.080000,onboard,6,0.004930920,0.002320125,0.000114459,0.000031462,0.038916245
qtp,p,1.100000,V,5.320000,-5.840000,1.100000,onboard,6,0.004966628,0.002295886,0.000036293,0.000017912,0.039041553
qtp,p,1.120000,V,5.320000,-5.840000,1.120000,onboard,6,0.004995056,0.002276747,0.000060206,0.000014981,0.039166510
qtp,p,1.140000,V,5.320000,-5.840000,1.140000,onboard,6,0.005007902,0.002270273,0.000162971,0.000021027,0.039282497
qtp,p,1.159999,V,5.320000,-5.840000,1.159999,onboard,6,0.005043394,0.002235904,0.000146818,0.000042382,0.039411649
qtp,p,1.179999,V,5.320000,-5.840000,1.179999,onboard,6,0.005052613,0.002237272,0.000104426,0.000052010,0.039526384
qtp,p,1.199999,V,5.320000,-5.840000,1.199999,onboard,6,0.005080097,0.002203399,0.000102320,0.000060176,0.039668560
qtp,p,1.219999,V,5.320000,-5.840000,1.219999,onboard,6,0.005114486,0.002186251,0.000086929,0.000080854,0.039814133
qtp,p,1.239999,V,5.320000,-5.840000,1.239999,onboard,6,0.005127281,0.002178357,0.000150982,0.000099133,0.039934102
qtp,p,1.259999,V,5.320000,-5.840000,1.259999,onboard,6,0.005161074,0.002144970,0.000132236,0.000113122,0.040045027
qtp,p,1.279999,V,5.320000,-5.840000,1.279999,onboard,6,0.005180296,0.002142309,0.000169218,0.000128593,0.040171623
qtp,p,1.299999,V,5.320000,-5.840000,1.299999,onboard,6,0.005205768,0.002107564,0.000186414,0.000134465,0.040288951
qtp,p,1.319999,V,5.320000,-5.840000,1.319999,onboard,6,0.005230439,0.002074756,0.000172991,0.000163907,0.040393014
qtp,p,1.339999,V,5.320000,-5.840000,1.339999,onboard,6,0.005246383,0.002070843,0.000249358,0.000163866,0.040519249
qtp,p,1.359999,V,5.320000,-5.840000,1.359999,onboard,6,0.005282561,0.002030869,0.000194538,0.000184901,0.040647477
qtp,p,1.379999,V,5.320000,-5.840000,1.379999,onboard,6,0.005297734,0.002032289,0.000231071,0.000199473,0.040757135
qtp,p,1.399999,V,5.320000,-5.840000,1.399999,onboard,6,0.005319170,0.001988548,0.000256489,0.000206717,0.040879745
qtp,p,1.419999,V,5.320000,-5.840000,1.419999,onboard,6,0.005344251,0.001980020,0.000285496,0.000227427,0.040981557
qtp,p,1.439999,V,5.320000,-5.840000,1.439999,onboard,6,0.005368941,0.001963971,0.000337316,0.000233379,0.041119162
qtp,p,1.459999,V,5.320000,-5.840000,1.459999,onboard,6,0.005396493,0.001924486,0.000273170,0.000253168,0.041248534
qtp,p,1.479999,V,5.320000,-5.840000,1.479999,onboard,6,0.005413664,0.001914272,0.000318963,0.000267126,0.041367382
qtp,p,1.499999,V,5.320000,-5.840000,1.499999,onboard,6,0.005439667,0.001883179,0.000322445,0.000280157,0.041479379
qtp,p,1.519999,V,5.320000,-5.840000,1.519999,onboard,6,0.005456664,0.001864167,0.000334463,0.000295010,0.041579857
qtp,p,1.539999,V,5.320000,-5.840000,1.539999,onboard,6,0.005478563,0.001845879,0.000390166,0.000307346,0.041725595
qtp,p,1.559999,V,5.320000,-5.840000,1.559999,onboard,6,0.005501398,0.001808704,0.000332728,0.000330333,0.041862939
qtp,p,1.579999,V,5.320000,-5.840000,1.579999,onboard,6,0.005517310,0.001792901,0.000395481,0.000339800,0.041965645
qtp,p,1.599999,V,5.320000,-5.840000,1.599999,onboard,6,0.005539888,0.001760002,0.000424783,0.000347204,0.042079326
qtp,p,1.619999,V,5.320000,-5.840000,1.619999,onboard,6,0.005560085,0.001732717,0.000400901,0.000368402,0.042198498
qtp,p,1.639999,V,5.320000,-5.840000,1.639999,onboard,6,0.005581791,0.001716989,0.000456215,0.000378333,0.042308871
qtp,p,1.659999,V,5.320000,-5.840000,1.659999,onboard,6,0.005599572,0.001684974,0.000424486,0.000406692,0.042408284
qtp,p,1.679999,V,5.320000,-5.840000,1.679999,onboard,6,0.005618660,0.001675491,0.000478171,0.000412997,0.042535912
qtp,p,1.699999,V,5.320000,-5.840000,1.699999,onboard,6,0.005639730,0.001643550,0.000515986,0.000420560,0.042685613
qtp,p,1.719999,V,5.320000,-5.840000,1.719999,onboard,6,0.005657868,0.001620906,0.000476826,0.000440554,0.042806137
qtp,p,1.739999,V,5.320000,-5.840000,1.739999,onboard,6,0.005680008,0.001601556,0.000531319,0.000446911,0.042908546
qtp,p,1.759999,V,5.320000,-5.840000,1.759999,onboard,6,0.005692000,0.001554242,0.000484828,0.000471313,0.042987760
qtp,p,1.779999,V,5.320000,-5.840000,1.779999,onboard,6,0.005708741,0.001551283,0.000535922,0.000487042,0.043061513
qtp,p,1.799999,V,5.320000,-5.840000,1.799999,onboard,6,0.005737972,0.001506146,0.000571179,0.000495930,0.043228116
qtp,p,1.819999,V,5.320000,-5.840000,1.819999,onboard,6,0.005767535,0.001477689,0.000566295,0.000516101,0.043365229
qtp,p,1.839999,V,5.320000,-5.840000,1.839999,onboard,6,0.005783505,0.001454493,0.000589673,0.000518073,0.043470059
qtp,p,1.859999,V,5.320000,-5.840000,1.859999,onboard,6,0.005801392,0.001419578,0.000577227,0.000543928,0.043591440
qtp,p,1.879999,V,5.320000,-5.840000,1.879999,onboard,6,0.005812794,0.001398508,0.000636809,0.000556006,0.043699462
qtp,p,1.899999,V,5.320000,-5.840000,1.899999,onboard,6,0.005831629,0.001369123,0.000680581,0.000566374,0.043806970
qtp,p,1.919999,V,5.320000,-5.840000,1.919999,onboard,6,0.005851378,0.001335307,0.000617701,0.000585120,0.043940496
qtp,p,1.939999,V,5.320000,-5.840000,1.939999,onboard,6,0.005869134,0.001321694,0.000659315,0.000590788,0.044043083
qtp,p,1.959999,V,5.320000,-5.840000,1.959999,onboard,6,0.005894307,0.001274703,0.000643186,0.000613579,0.044154614
qtp,p,1.979999,V,5.320000,-5.840000,1.979999,onboard,6,0.005909567,0.001258299,0.000726669,0.000626580,0.044263199
qtp,p,1.999999,V,5.320000,-5.840000,1.999999,onboard,6,0.005929625,0.001223214,0.000713792,0.000635284,0.044390101
qtp,p,2.019999,V,5.320000,-5.840000,2.019999,onboard,6,0.005940658,0.001187940,0.000691765,0.000659667,0.044520747
qtp,p,2.039999,V,5.320000,-5.840000,2.039999,onboard,6,0.005965441,0.001172749,0.000737382,0.000663327,0.044617038
qtp,p,2.059999,V,5.320000,-5.840000,2.059999,onboard,6,0.005976502,0.001118497,0.000736130,0.000683827,0.044710439
qtp,p,2.079999,V,5.320000,-5.840000,2.079999,onboard,6,0.005988610,0.001114688,0.000826370,0.000693861,0.044839289
qtp,p,2.099999,V,5.320000,-5.840000,2.099999,onboard,6,0.006008648,0.001065549,0.000777826,0.000703872,0.044943646
